record_id,site_mut,water_type,datetime,src,qc,temp_field,do_percent_field,do_mg_l_field,spc_field,ec_field,ph_field,orp_field,turbidity_field,cl_field,no3_field,nh4_field,nh3_field,notes_field,field_data_complete,ec_lab,ph_lab,turbidity_lab,tn_mg_l,tp_mg_l,notes_lab,lab_data_complete,q_coolac_ml_day,q_berthong_ml_day,q_jindalee_ml_day,q_coolac_temp,q_coolac_spc,q_coolac_ec,flow_data_complete,cl_mg_l,no2_mg_l,no3_mg_l,br_mg_l,hco3_mg_l,so4_mg_l,po4_mg_l,na_mg_l,ca_mg_l,mg_mg_l,k_mg_l,s_mg_l,major_ions_complete,tds_mg_l,p_mg_l,al_mg_l,fe_mg_l,si_mg_l,ic_mg_l,other_ion_and_salt_data_complete,cl_meq_l,no3_meq_l,hco3_meq_l,so4_meq_l,na_meq_l,ca_meq_l,mg_meq_l,k_meq_l,anion_sum,cation_sum,ion_balance,ionic_balance_check,ion_balance_complete
201407211630_SW26_ReefCreek,49,2,21/07/2014 16:30,2,3,12.9,,9.98,1623,1247,8.48,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,361.12,,,,,,,,0,,,,,,,0,,,5.92,,,,,,5.92,,,,0
201407211645_SW03_Cootamundry,26,2,21/07/2014 16:45,2,3,8.6,,11.1,1344,923,8.3,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,119.56,,,,,,,,0,,,,,,,0,,,1.96,,,,,,1.96,,,,0
201407221200_SW08_SheepStation,31,2,22/07/2014 12:00,2,3,6,,11.17,890,565,8.23,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,102.48,,,,,,,,0,,,,,,,0,,,1.68,,,,,,1.68,,,,0
201407221215_GW07_BrawlinFarFence,5,1,22/07/2014 12:15,1,1,18.8,,,13942,,6.91,,,,,,,,0,,,,,,,0,,,,,,,0,4514.7,,1.13,18.07,1003,1251.65,0,1974.76,616.48,480.61,5.7,,0,,,,,,,0,127.35,0.02,16.44,26.06,85.9,30.76,39.55,0.15,169.87,156.36,-4,,0
201407221230_GW06_BrawlinRoad,4,1,22/07/2014 12:30,1,1,17.7,,,6690,,6.94,,,,,,,,0,,,,,,,0,,,,,,,0,2163.26,,1.15,10.32,754,17.9,0,403.85,525,284.2,2.44,,0,,,,,,,0,61.02,0.02,12.36,0.37,17.57,26.2,23.39,0.06,73.77,67.22,-5,,0
201407221315_SW05_Cunjegong,28,2,22/07/2014 13:15,2,3,6.9,,11.65,435.3,284.7,8.91,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,78.08,,,,,,,,0,,,,,,,0,,,1.28,,,,,,1.28,,,,0
201407221400_GW13_AmarooDeep,11,1,22/07/2014 14:00,1,1,15.4,,,5436,,6.88,,,,,,,,0,,,,,,,0,,,,,,,0,1788.49,,1.17,4.47,400,159.23,0,918.37,158.48,155.11,2.26,,0,,,,,,,0,50.45,0.02,6.56,3.32,39.95,7.91,12.76,0.06,60.35,60.68,0,,0
201407221500_GW16_AmarooShallow,14,1,22/07/2014 15:00,1,1,11.9,,,2296,,7.62,,,,,,,,0,,,,,,,0,,,,,,,0,575.87,,5.18,1.56,190,19.26,0,289.75,117.17,48.39,10.45,,0,,,,,,,0,16.24,0.08,3.11,0.4,12.6,5.85,3.98,0.27,19.83,22.7,7,,0
201407221630_SW04_Berthong,27,2,22/07/2014 16:30,2,3,8.8,,13.06,787,540,8.67,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,92.72,,,,,,,,0,,,,,,,0,,,1.52,,,,,,1.52,,,,0
201407230700_GW14_DinyahShallowBerthong,12,1,23/07/2014 7:00,1,1,13.6,,,12067,,7.29,,,,,,,,0,,,,,,,0,,,,,,,0,4482.93,,3.13,20.34,383,1054.63,0,986.26,1354.2,389.1,14.77,,0,,,,,,,0,126.46,0.05,6.28,21.96,42.9,67.58,32.02,0.38,154.75,142.88,-4,,0
201407230730_GW15_DinyahDeepBerthong,13,1,23/07/2014 7:30,1,1,14.7,,,4804,,7.14,,,,,,,,0,,,,,,,0,,,,,,,0,1021.23,,0,5.01,654,827.75,0,468.3,394.08,199.91,2.03,,0,,,,,,,0,28.81,0,10.72,17.23,20.37,19.67,16.45,0.05,56.76,56.54,0,,0
201407230800_GW12_GlenarchyFarField,10,1,23/07/2014 8:00,1,1,16.2,,,4623,,6.97,,,,,,,,0,,,,,,,0,,,,,,,0,1012.06,,1.87,3.17,764,198.64,0,625.78,123.69,131.21,1.68,,0,,,,,,,0,28.55,0.03,12.52,4.14,27.22,6.17,10.8,0.04,45.24,44.23,-1,,0
201407230900_GW10_GlenarchyMiddleArtesian,8,1,23/07/2014 9:00,1,1,16.1,,,3242,,7.06,,,,,,,,0,,,,,,,0,,,,,,,0,678.48,,2.6,1.69,693,142.61,0,402.81,111.11,119.35,1.59,,0,,,,,,,0,19.14,0.04,11.36,2.97,17.52,5.54,9.82,0.04,33.51,32.92,-1,,0
201407231000_GW11_GlenarchyCreekShallow,9,1,23/07/2014 10:00,1,1,15.1,,,2645,,7.19,,,,,,,,0,,,,,,,0,,,,,,,0,509.54,,2.24,2.11,620,138.51,0,295.69,112.19,97,2.97,,0,,,,,,,0,14.37,0.04,10.16,2.88,12.86,5.6,7.98,0.08,27.45,26.52,-2,,0
201409291300_GW04_FairviewRoad,2,1,29/09/2014 13:00,1,1,17.2,,,5043,,6.53,,,,,,,,0,,,,,,,0,,,,,,,0,1324.78,,2.54,5.85,717,103.97,,291.57,387.2,200.61,3.12,,0,,,,,,,0,37.37,0.04,11.75,2.16,12.68,19.32,16.51,0.08,51.32,48.59,-3,,0
201409291430_GW05_FairviewField,3,1,29/09/2014 14:30,1,1,19,,,5481,,6.92,,,,,,,,0,,,,,,,0,,,,,,,0,1586.38,,0.7,7.17,700,89.1,0,707.32,217.31,141.84,1.88,,0,,,,,,,0,44.75,0.01,11.47,1.86,30.77,10.84,11.67,0.05,58.09,53.33,-4,,0
201409291600_GW08_WavehillAnimallHospital,6,1,29/09/2014 16:00,1,1,17.8,,,2378,,6.97,,,,,,,,0,,,,,,,0,,,,,,,0,359.3,,8.85,1.39,549,98.16,0,171.75,114.68,105.09,1.9,,0,,,,,,,0,10.14,0.14,9,2.04,7.47,5.72,8.65,0.05,21.32,21.89,0.97,,0
201409291700_GW09_WavehillWindmill,7,1,29/09/2014 17:00,1,1,17.5,,,1129,,7.4,,,,,,,,0,,,,,,,0,,,,,,,0,121.85,,31.61,0.46,427,27.85,0,136.83,51.12,39.32,1.02,,0,,,,,,,0,3.44,0.51,7,0.58,5.95,2.55,3.24,0.03,11.53,11.77,0.98,,0
201409300700_GW06_BrawlinRoad,4,1,30/09/2014 7:00,1,1,18.1,,,6555,,6.5,,,,,,,,0,,,,,,,0,,,,,,,0,2097.64,,0,9.32,791,5.79,0,382.55,489.6,271.11,2.54,,0,,,,,,,0,59.17,0,12.96,0.12,16.64,24.43,22.31,0.06,72.25,63.44,-6,,0
201409300830_GW07_BrawlinFarFence,5,1,30/09/2014 8:30,1,1,21.2,,,13457,,7.02,,,,,,,,0,,,,,,,0,,,,,,,0,4107.55,,0,16.88,974,1197.87,0,2135.7,551.19,553.65,7.05,,0,,,,,,,0,115.87,0,15.96,24.94,92.9,27.51,45.56,0.18,156.77,166.15,3,,0
201409301100_GW13_AmarooDeep,11,1,30/09/2014 11:00,1,1,17.7,,,5499,,6.51,,,,,,,,0,,,,,,,0,,,,,,,0,1730.69,,0.12,3.87,434,151.31,0,841.29,150.73,153.23,2.21,,0,,,,,,,0,48.82,0,7.11,3.15,36.59,7.52,12.61,0.06,59.08,56.78,-2,,0
201409301200_GW16_AmarooShallow,14,1,30/09/2014 12:00,1,1,13.9,,,5289,,7.3,,,,,,,,0,,,,,,,0,,,,,,,0,1612.61,,0.31,4,332,40.38,0,622.63,182.72,119.28,15.38,,0,,,,,,,0,45.49,0,5.44,0.84,27.08,9.12,9.82,0.39,51.77,46.41,-5,,0
201409301430_GW11_GlenarchyCreekShallow,9,1,30/09/2014 14:30,1,1,15.2,,,2594,,6.74,,,,,,,,0,,,,,,,0,,,,,,,0,469.75,,1.22,2.05,654,174.12,0,295.87,106.41,100.63,2.35,,0,,,,,,,0,13.25,0.02,10.72,3.63,12.87,5.31,8.28,0.06,27.62,26.52,-2,,0
201409301500_GW10_GlenarchyMiddleArtesian,8,1,30/09/2014 15:00,1,1,20.9,,,2761,,6.83,,,,,,,,0,,,,,,,0,,,,,,,0,637.24,,1.82,2.41,715,175.56,0,414.04,106.28,121.61,1.4,,0,,,,,,,0,17.98,0.03,11.72,3.66,18.01,5.3,10.01,0.04,33.39,33.36,0,,0
201409301600_GW12_GlenarchyFarField,10,1,30/09/2014 16:00,1,1,17.5,,,4481,,6.69,,,,,,,,0,,,,,,,0,,,,,,,0,985.43,,2.23,3.63,783,236.62,0,655.41,124.47,155.51,2.4,,0,,,,,,,0,27.8,0.04,12.83,4.93,28.51,6.21,12.8,0.06,45.6,47.58,2,,0
201409301630_GW14_DinyahShallowBerthong,12,1,30/09/2014 16:30,1,1,14.2,,,11242,,7.05,,,,,,,,0,,,,,,,0,,,,,,,0,3562.53,,2.2,17.47,400,744.07,0,996.33,1095.51,390.52,12.03,,0,,,,,,,0,100.49,0.04,6.56,15.49,43.34,54.67,32.13,0.31,122.58,130.45,3,,0
201409301700_GW15_DinyahDeepBerthong,13,1,30/09/2014 17:00,1,1,13.9,,,4632,,6.71,,,,,,,,0,,,,,,,0,,,,,,,0,943.73,,0,4.74,676,951.06,0,442.56,400.44,218.02,2.65,,0,,,,,,,0,26.62,0,11.08,19.8,19.25,19.98,17.94,0.07,57.5,57.24,0,,0
201410011530_GW03_Coolac,1,1,1/10/2014 15:30,1,1,17.8,,,1812,,7.05,,,,,,,,0,,,,,,,0,,,,,,,0,190.55,,4.94,1.1,837,54.06,0,132.69,82.53,147.27,0.72,,0,,,,,,,0,5.38,0.08,13.72,1.13,5.77,4.12,12.12,0.02,20.31,22.03,4,,0
201410020000_SW01_Coolac,24,2,2/10/2014 0:00,3,3,,,,,1690,7.79,,,,,,,,0,,,,,,,0,5.025,,,14.818,1691.9,1344.6,0,334,,0.04,,354,111,,148,73,90,7,,0,,,,,,,0,9.42,0,5.8,2.31,6.44,3.64,7.41,0.18,17.53,17.67,0,,0
201410021125_SW02_HoarseLane,25,2,2/10/2014 11:25,3,2,,,,,1200,8.44,,,,,,,,0,,,,,,,0,,,,,,,0,157,,3.85,,524,21,,57,40,130,1,,0,,,,,,,0,4.43,0.06,8.59,0.44,2.48,2,10.7,0.03,13.52,15.21,6,,0
201410021233_SW15_MuttamaCreek,38,2,2/10/2014 12:33,3,2,,,,,2050,7.8,,,,,,,,0,,,,,,,0,,,,,,,0,403,,0.04,,326,147,,198,96,74,8,,0,,,,,,,0,11.37,0,5.34,3.06,8.61,4.79,6.09,0.2,19.77,19.69,0,,0
201410021330_SW09_Bongongolong,32,2,2/10/2014 13:30,3,2,,,,,726,7.95,,,,,,,,0,,,,,,,0,,,,,,,0,128,,0.27,,214,17,,59,34,35,5,,0,,,,,,,0,3.61,0,3.51,0.35,2.57,1.7,2.88,0.13,7.47,7.28,-1,,0
201410021410_SW36_NashsLane,59,2,2/10/2014 14:10,3,2,,,,,1375,7.3,,,,,,,,0,,,,,,,0,,,,,,,0,161,,0.97,,278,351,,163,89,60,8,,0,,,,,,,0,4.54,0.02,4.56,7.31,7.09,4.44,4.94,0.2,16.43,16.67,0.99,,0
201410021442_SW03_Cootamundry,26,2,2/10/2014 14:42,3,2,,,,,1860,7.48,,,,,,,,0,,,,,,,0,,,,,,,0,521,,0.04,,138,85,,206,82,50,11,,0,,,,,,,0,14.7,0,2.26,1.77,8.96,4.09,4.11,0.28,18.73,17.44,-4,,0
201410031550_SW04_Berthong,27,2,3/10/2014 15:50,3,2,,,,,986,8.89,,,,,,,,0,,,,,,,0,,,,,,,0,334,,0.04,,162,111,,56.04,26.4,31.44,5.02,,0,,,,,,,0,9.42,0,2.66,2.31,2.44,1.32,2.59,0.13,14.39,6.48,-38,,0
201502040000_SW01_Coolac,24,2,4/02/2015 0:00,1,,24.6,,10.98,,1604,8.67,,,,,,,,0,,,,,,,0,,,,24.412,1783.9,1760.8,0,304.83,,0.18,0.88,476,34.15,0.18,147.86,70.2,114.16,9.25,,0,1157.52,,,,,,0,8.6,0,7.8,0.71,6.43,3.5,9.39,0.24,17.11,19.56,7,,0
201502040110_GW03_Coolac,1,1,4/02/2015 1:10,1,1,20.4,,,2089,,7.98,,,,,,,,0,,,,,,,0,,,,,,,0,208.9,,4.02,1.12,813,41.96,0,133.1,89.35,145.1,0.78,,0,,,,,,,0,5.89,0.06,13.32,0.87,5.79,4.46,11.94,0.02,20.14,22.21,5,,0
201502041605_GW09_WavehillWindmill,7,1,4/02/2015 16:05,1,1,17.9,,,1320,,8.24,,,,,,,,0,,,,,,,0,,,,,,,0,95.03,,25.79,0.45,393,20.94,0,102.33,47.97,26.78,0.62,,0,,,,,,,0,2.68,0.42,6.44,0.44,4.45,2.39,2.2,0.02,9.98,9.06,-5,,0
201502041650_GW08_WavehillAnimallHospital,6,1,4/02/2015 16:50,1,1,17.3,,,2331,,8.05,,,,,,,,0,,,,,,,0,,,,,,,0,335.63,,6.99,0.97,639,78.34,0.27,148.16,131.69,87.41,1.48,,0,,,,,,,0,9.47,0.11,10.47,1.63,6.44,6.57,7.19,0.04,21.7,20.24,-3,,0
201502050720_GW05_FairviewField,3,1,5/02/2015 7:20,1,1,18.1,,,5866,,7.86,,,,,,,,0,,,,,,,0,,,,,,,0,1522.85,,1.05,5.41,605,85.45,0.17,726.26,245.41,171.45,2.15,,0,,,,,,,0,42.96,0.02,9.92,1.78,31.59,12.25,14.11,0.05,54.68,58,3,,0
201502050910_GW07_BrawlinFarFence,5,1,5/02/2015 9:10,1,1,17.3,,,13982,,7.76,,,,,,,,0,,,,,,,0,,,,,,,0,3674.84,,0,12.47,1022,1319.2,0,1628.92,469.22,410.93,5.84,,0,,,,,,,0,103.66,0,16.75,27.47,70.85,23.42,33.81,0.15,147.88,128.23,-7,,0
201502050915_GW04_FairviewRoad,2,1,5/02/2015 9:15,1,1,17.6,,,5241,,8.25,,,,,,,,0,,,,,,,0,,,,,,,0,1105.61,,2.21,4.29,559,89.61,,230.48,300.32,164.57,2.55,,0,,,,,,,0,31.19,0.04,9.16,1.87,10.03,14.99,13.54,0.07,42.26,38.63,-4,,0
201502051000_GW06_BrawlinRoad,4,1,5/02/2015 10:00,1,1,19.3,,,6833,,8.48,,,,,,,,0,,,,,,,0,,,,,,,0,1868.56,,0,6.76,700,10.69,0,437.77,548.69,297.62,3.38,,0,,,,,,,0,52.71,0,11.47,0.22,19.04,27.38,24.49,0.09,64.4,71,5,,0
201502051125_GW13_AmarooDeep,11,1,5/02/2015 11:25,1,1,17.2,,,5791,,8.03,,,,,,,,0,,,,,,,0,,,,,,,0,1471.15,,0.04,2.92,407,144.05,0.17,843.62,153.27,162.88,2.34,,0,,,,,,,0,41.5,0,6.67,3,36.7,7.65,13.4,0.06,51.17,57.81,6,,0
201502060720_GW14_DinyahShallowBerthong,12,1,6/02/2015 7:20,1,1,18.6,,,10525,,7.4,,,,,,,,0,,,,,,,0,,,,,,,0,2852.39,,1.44,10.61,483,1240.85,0,931.49,969.73,349.09,11.93,,0,,,,,,,0,80.46,0.02,7.92,25.84,40.52,48.39,28.73,0.31,114.24,117.95,2,,0
201502060730_GW15_DinyahDeepBerthong,13,1,6/02/2015 7:30,1,1,19.6,,,4884,,7.6,,,,,,,,0,,,,,,,0,,,,,,,0,853.97,,0.02,3.41,656,952,0,408.22,386.76,209.34,4.27,,0,,,,,,,0,24.09,0,10.75,19.82,17.76,19.3,17.23,0.11,54.7,54.4,0,,0
201502060745_GW12_GlenarchyFarField,10,1,6/02/2015 7:45,1,1,18.8,,,4535,,7.96,,,,,,,,0,,,,,,,0,,,,,,,0,861.62,,1.59,2.71,771,230.89,0,567.62,123.08,146.32,2.08,,0,,,,,,,0,24.31,0.03,12.64,4.81,24.69,6.14,12.04,0.05,41.79,42.92,0.97,,0
201502060830_GW10_GlenarchyMiddleArtesian,8,1,6/02/2015 8:30,1,1,17.3,,,3379,,8.48,,,,,,,,0,,,,,,,0,,,,,,,0,552.88,,1.14,1.72,695,128.69,0,407,102.43,124.56,1.25,,0,,,,,,,0,15.6,0.02,11.39,2.68,17.7,5.11,10.25,0.03,29.69,33.09,5,,0
201502060950_GW11_GlenarchyCreekShallow,9,1,6/02/2015 9:50,1,1,20.1,,,2736,,7.77,,,,,,,,0,,,,,,,0,,,,,,,0,437.59,,1.04,1.46,656,140.37,0,305.4,111.39,106.86,2.68,,0,,,,,,,0,12.34,0.02,10.75,2.92,13.28,5.56,8.79,0.07,26.03,27.7,3,,0
201503140000_SW01_Coolac,24,2,14/03/2015 0:00,3,3,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,0,410.8,0,5.91,0,627.08,0,9.08,52.24,101.48,153.62,15.43,,0,,,,,,,0,11.59,0.1,10.28,0,2.27,5.06,12.64,0.39,21.97,20.36,-4,,0
201503140000_SW02_HoarseLane,25,2,14/03/2015 0:00,3,3,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,0,273.69,10.91,3.74,0,629.52,0,42.39,7.13,52.78,173.97,2.51,,0,,,,,,,0,7.72,0.06,10.32,0,0.31,2.63,14.32,0.06,18.1,17.32,-2,,0
201503140000_SW03_Cootamundry,26,2,14/03/2015 0:00,3,3,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,0,753.98,0,8.01,0,351.36,0,46.64,173.76,207.42,116.97,43.75,,0,,,,,,,0,21.27,0.13,5.76,0,7.56,10.35,9.63,1.12,27.16,28.66,3,,0
201503140000_SW09_Bongongolong,32,2,14/03/2015 0:00,3,3,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,0,138.2,0,2.21,0,265.96,0,12.07,50.07,41.87,46.19,6.34,,0,,,,,,,0,3.9,0.04,4.36,0,2.18,2.09,3.8,0.16,8.3,8.23,0,,0
201503140000_SW36_NashsLane,59,2,14/03/2015 0:00,3,3,,,,1390,,7.73,,,175,,,,,0,,,,,,,0,,,,,,,0,156.6,0,3.19,0,427,3.59,302.79,44.68,159.48,100.38,7.3,,0,,,,,,,0,4.42,0.05,7,0.07,1.94,7.96,8.26,0.19,11.54,18.35,23,,0
201503250000_SW01_Coolac,24,2,25/03/2015 0:00,1,,,,,,1810,7.63,,,,,,,,0,,,,,,,0,,,,,,,0,310.8,,1.34,0,514,59.08,0,101.48,52.24,135.62,15.43,,0,1257.99,,,,,,0,8.77,0.02,8.42,1.23,4.41,2.61,11.16,0.39,18.44,18.57,0,,0
201503250000_SW02_HoarseLane,25,2,25/03/2015 0:00,1,,,,,,1390,8.29,,,,,,,,0,,,,,,,0,,,,,,,0,237.69,,0.85,0,506,32.39,0,61.28,42.78,163.97,2.51,,0,1047.47,,,,,,0,6.7,0.01,8.29,0.67,2.67,2.13,13.49,0.06,15.67,18.35,8,,0
201503250000_SW03_Cootamundry,26,2,25/03/2015 0:00,1,,,,,,1810,7.58,,,,,,,,0,,,,,,,0,,,,,,,0,453.98,,1.81,0,188,46.64,0,207.42,83.76,56.97,10.75,,0,1049.34,,,,,,0,12.81,0.03,3.08,0.97,9.02,4.18,4.69,0.27,16.89,18.16,4,,0
201503250000_SW09_Bongongolong,32,2,25/03/2015 0:00,1,,,,,,748,7.83,,,,,,,,0,,,,,,,0,,,,,,,0,138.2,,0.5,0,218,12.07,0,55.07,41.87,46.19,6.34,,0,513.24,,,,,,0,3.9,0.01,3.57,0.25,2.4,2.09,3.8,0.16,7.73,8.45,4,,0
201504071500_GW03_Coolac,1,1,7/04/2015 15:00,1,1,17.9,,,1957,,7.97,,,,,,,,0,,,,,,,0,,,,,,,0,213.92,,5.51,1.64,805,53.98,0,134.59,88.66,151.36,0.73,,0,,,,,,,0,6.03,0.09,13.19,1.12,5.85,4.42,12.46,0.02,20.43,22.75,5,,0
201504071610_GW09_WavehillWindmill,7,1,7/04/2015 16:10,1,1,17.2,,,1382,,7.93,,,,,,,,0,,,,,,,0,,,,,,,0,115.38,,31.59,0.62,449,24.41,3.96,133.43,49.12,30.24,0.65,,0,,,,,,,0,3.25,0.51,7.36,0.51,5.8,2.45,2.49,0.02,11.63,10.76,-4,,0
201504071645_GW08_WavehillAnimallHospital,6,1,7/04/2015 16:45,1,1,16.8,,,2503,,7.62,,,,,,,,0,,,,,,,0,,,,,,,0,344.38,,9.69,1.13,727,72.85,0,188.2,150.78,143.71,2.42,,0,,,,,,,0,9.71,0.16,11.91,1.52,8.19,7.52,11.83,0.06,23.31,27.6,8,,0
201504081045_GW13_AmarooDeep,11,1,8/04/2015 10:45,1,1,16.4,,,6231,,7.61,,,,,,,,0,,,,,,,0,,,,,,,0,1749.78,,0,3.34,366,142.59,0,900.07,149.18,156.53,2.03,,0,,,,,,,0,49.36,0,6,2.97,39.15,7.44,12.88,0.05,58.33,59.52,0.98,,0
201504081400_GW07_BrawlinFarFence,5,1,8/04/2015 14:00,1,1,18.1,,,9772,,7.44,,,,,,,,0,,,,,,,0,,,,,,,0,2120.24,,0,13.58,754,485.85,0,976.28,257.69,260.21,16.17,,0,,,,,,,0,59.81,0,12.36,10.12,42.47,12.86,21.41,0.41,82.29,77.15,-3,,0
201504081425_GW06_BrawlinRoad,4,1,8/04/2015 14:25,1,1,19.8,,,7407,,7.37,,,,,,,,0,,,,,,,0,,,,,,,0,2154.33,,0,10.74,730,6.13,0,420.32,549.97,300.29,3.05,,0,,,,,,,0,60.77,0,11.96,0.13,18.28,27.44,24.71,0.08,72.86,70.51,-2,,0
201504081500_GW05_FairviewField,3,1,8/04/2015 15:00,1,1,18.2,,,6309,,7.52,,,,,,,,0,,,,,,,0,,,,,,,0,1585.43,,1.12,6.24,642,79.69,0,750.45,259.96,183.87,2.09,,0,,,,,,,0,44.72,0.02,10.52,1.66,32.64,12.97,15.13,0.05,56.92,60.79,3,,0
201504081510_GW04_FairviewRoad,2,1,8/04/2015 15:10,1,1,17.9,,,5662,,7.29,,,,,,,,0,,,,,,,0,,,,,,,0,1445.17,,1.74,5.17,666,83.29,,318.57,423.66,220.66,3.64,,0,,,,,,,0,40.77,0.03,10.92,1.73,13.86,21.14,18.16,0.09,53.45,53.25,0,,0
201504090700_GW14_DinyahShallowBerthong,12,1,9/04/2015 7:00,1,1,19,,,10646,,7.2,,,,,,,,0,,,,,,,0,,,,,,,0,2604.84,,1.68,4.97,449,848.8,0,700.21,801.72,258.01,10.18,,0,,,,,,,0,73.48,0.03,7.36,17.67,30.46,40.01,21.23,0.26,98.54,91.96,-3,,0
201504090700_GW15_DinyahDeepBerthong,13,1,9/04/2015 7:00,1,1,20.2,,,5238,,7.15,,,,,,,,0,,,,,,,0,,,,,,,0,962.52,,0,4.54,632,795.84,0,402.71,395.43,213.99,2.51,,0,,,,,,,0,27.15,0,10.36,16.57,17.52,19.73,17.61,0.06,54.08,54.92,0.99,,0
201504090845_GW10_GlenarchyMiddleArtesian,8,1,9/04/2015 8:45,1,1,19,,,3517,,7.74,,,,,,,,0,,,,,,,0,,,,,,,0,626.38,,1.86,1.15,556,150.46,0,386.76,111.5,130.01,1.55,,0,,,,,,,0,17.67,0.03,9.11,3.13,16.82,5.56,10.7,0.04,29.94,33.12,5,,0
201504090925_GW12_GlenarchyFarField,10,1,9/04/2015 9:25,1,1,17.8,,,4939,,7.45,,,,,,,,0,,,,,,,0,,,,,,,0,945.44,,2.1,2.75,888,177.98,0,657.58,125.63,150.04,2.22,,0,,,,,,,0,26.67,0.03,14.55,3.71,28.6,6.27,12.35,0.06,44.96,47.28,3,,0
201504091005_GW11_GlenarchyCreekShallow,9,1,9/04/2015 10:05,1,1,20.4,,,2919,,7.59,,,,,,,,0,,,,,,,0,,,,,,,0,435.43,,1.26,2.11,600,133.22,0,272.37,105.49,92.27,2.4,,0,,,,,,,0,12.28,0.02,9.83,2.77,11.85,5.26,7.59,0.06,24.93,24.76,0,,0
201504091315_GW18_DaiseyvaleDeep,16,1,9/04/2015 13:15,1,1,17.2,,,1973,,8.05,,,,,,,,0,,,,,,,0,,,,,,,0,345.12,,0.52,1.9,386,133.08,0,122.07,113.41,116.67,3.46,,0,,,,,,,0,9.74,0.01,6.33,2.77,5.31,5.66,9.6,0.09,18.85,20.66,5,,0
201504091320_GW17_DaiseyvaleShallow,15,1,9/04/2015 13:20,1,1,17.4,,,2429,,7.67,,,,,,,,0,,,,,,,0,,,,,,,0,384.54,,0,1.42,588,139.69,0,145.33,209.79,98.36,1.44,,0,,,,,,,0,10.85,0,9.64,2.91,6.32,10.47,8.09,0.04,23.42,24.92,3,,0
201504091320_GW19_MunroeDeep,17,1,9/04/2015 13:20,1,1,16.5,,,2470,,8.43,,,,,,,,0,,,,,,,0,,,,,,,0,495.92,,0.76,2.6,325,191.61,0,219.49,122.2,100.15,6.3,,0,,,,,,,0,13.99,0.01,5.33,3.99,9.55,6.1,8.24,0.16,23.32,24.05,2,,0
201504091340_GW20_MunroeShallow,18,1,9/04/2015 13:40,1,1,16.5,,,2575,,7.63,,,,,,,,0,,,,,,,0,,,,,,,0,422.19,,0.59,2.42,578,194.99,0,195.87,148.81,87.37,3.24,,0,,,,,,,0,11.91,0.01,9.47,4.06,8.52,7.43,7.19,0.08,25.45,23.22,-5,,0
201504091610_GW21_DinyahHopes7Deep,19,1,9/04/2015 16:10,1,1,17.8,,,4389,,7.33,,,,,,,,0,,,,,,,0,,,,,,,0,890.26,,0.35,2.1,698,178.17,0,554.62,164.72,76.26,0.94,,0,,,,,,,0,25.11,0.01,11.44,3.71,24.12,8.22,6.28,0.02,40.3,38.64,-2,,0
201504091650_GW23_DinyahLaneway,21,1,9/04/2015 16:50,1,1,18.3,,,601,,8.85,,,,,,,,0,,,,,,,0,,,,,,,0,91.7,,9.21,0.48,127,8.36,0,19.83,41.77,17.14,6.68,,0,,,,,,,0,2.59,0.15,2.08,0.17,0.86,2.08,1.41,0.17,5,4.52,-5,,0
201504091715_GW24_DinyahCloseToHouse,22,1,9/04/2015 17:15,1,1,18,,,5192,,7.04,,,,,,,,0,,,,,,,0,,,,,,,0,1505.03,,1.52,2.05,271,305.38,0,82.7,585.24,163.63,24.85,,0,,,,,,,0,42.46,0.02,4.44,6.36,3.6,29.21,13.46,0.64,53.28,46.91,-6,,0
201504100800_GW22_DinyahHopes7Shallow,20,1,10/04/2015 8:00,1,1,16.8,,,8551,,7.58,,,,,,,,0,,,,,,,0,,,,,,,0,2459.64,,0,5.02,759,414.14,0,1300.75,193.79,199.09,0.62,,0,,,,,,,0,69.38,0,12.44,8.62,56.58,9.67,16.38,0.02,90.44,82.65,-5,,0
201506100000_SW01_Coolac,24,2,10/06/2015 0:00,1,,6.5,,10.54,,1348,8.68,,,,,,,,0,,,,,,,0,0.733,,,7.945,1649.7,1083,0,188.1,,0.19,0.75,578,24.51,0,134.67,64.56,126.19,5.45,,0,1122.22,,,,,,0,5.31,0,9.47,0.51,5.86,3.22,10.38,0.14,15.3,19.6,12,,0
201506101105_GW03_Coolac,1,1,10/06/2015 11:05,1,1,18.4,,,1819,,7.29,,,,,,,,0,,,,,,,0,,,,,,,0,232.42,,4.93,1.13,813,51.3,0.54,123.53,79.62,136.97,0.6,,0,,,,,,,0,6.56,0.08,13.32,1.07,5.37,3.97,11.27,0.02,21.03,20.63,-1,,0
201506101300_GW09_WavehillWindmill,7,1,10/06/2015 13:00,1,1,18,,,1293,,7.57,,,,,,,,0,,,,,,,0,,,,,,,0,149.09,,28.67,0.47,395,32.15,8.61,157.11,57.35,41.18,1.19,,0,,,,,,,0,4.21,0.46,6.47,0.67,6.83,2.86,3.39,0.03,11.81,13.11,5,,0
